Date,KO,PEP
2013-02-01,25.216550827026367,49.86564636230469
2013-02-04,25.088924407958984,49.714664459228516
2013-02-05,25.61958885192871,50.19500732421875
2013-02-06,25.733774185180664,49.934261322021484
2013-02-07,26.13681411743164,49.961708068847656
2013-02-08,26.04277229309082,49.81760025024414
2013-02-11,25.9352970123291,49.65290832519531
2013-02-12,25.22998809814453,49.52255630493164
2013-02-13,24.994884490966797,49.06278610229492
2013-02-14,24.746339797973633,49.59800338745117
2013-02-15,25.135934829711914,50.558677673339844
2013-02-19,25.303871154785156,51.80756759643555
2013-02-20,25.34418296813965,51.75265884399414
2013-02-21,25.330739974975586,51.71149826049805
2013-02-22,25.874839782714844,51.8556022644043
2013-02-25,25.33746337890625,51.5948371887207
2013-02-26,25.59943199157715,51.88990783691406
2013-02-27,25.827816009521484,52.1642951965332
2013-02-28,26.009183883666992,52.36467742919922
2013-03-01,25.995750427246094,52.47527313232422
2013-03-04,26.07636070251465,52.93830871582031
2013-03-05,25.982311248779297,53.145633697509766
2013-03-06,26.210704803466797,53.076534271240234
2013-03-07,26.277868270874023,53.31147766113281
2013-03-08,26.345050811767578,53.35297775268555
2013-03-11,26.405506134033203,53.111080169677734
2013-03-12,26.170398712158203,53.13872146606445
2013-03-13,26.1095027923584,53.18019485473633
2013-03-14,26.400432586669922,53.34605407714844
2013-03-15,26.27188491821289,53.24238586425781
2013-03-18,26.224525451660156,52.99357986450195
2013-03-19,26.610177993774414,52.98667526245117
2013-03-20,26.97553825378418,52.74479675292969
2013-03-21,27.110862731933594,52.62731170654297
2013-03-22,27.090553283691406,54.34815216064453
2013-03-25,27.144685745239258,53.78837203979492
2013-03-26,27.53033447265625,54.54166030883789
2013-03-27,27.212343215942383,54.106266021728516
2013-03-28,27.361186981201172,54.67296600341797
2013-04-01,27.36795997619629,54.66606521606445
2013-04-02,27.550630569458008,55.108367919921875
2013-04-03,27.178516387939453,54.56929397583008
2013-04-04,27.428848266601562,54.96321105957031
2013-04-05,27.11762046813965,54.3135986328125
2013-04-08,27.645360946655273,54.9425048828125
2013-04-09,27.543872833251953,54.74208450317383
2013-04-10,27.787439346313477,55.32951736450195
2013-04-11,27.86187171936035,55.26041793823242
2013-04-12,27.794208526611328,55.28113555908203
2013-04-15,27.124385833740234,54.54166030883789
2013-04-16,28.66699981689453,55.28804397583008
2013-04-17,28.788787841796875,54.4932861328125
