Date,0
2015-01-02,
2015-01-05,
2015-01-06,
2015-01-07,
2015-01-08,
2015-01-09,
2015-01-12,
2015-01-13,
2015-01-14,
2015-01-15,
2015-01-16,
2015-01-20,
2015-01-21,
2015-01-22,
2015-01-23,
2015-01-26,
2015-01-27,
2015-01-28,
2015-01-29,
2015-01-30,
2015-02-02,
2015-02-03,
2015-02-04,
2015-02-05,
2015-02-06,
2015-02-09,
2015-02-10,
2015-02-11,
2015-02-12,
2015-02-13,
2015-02-17,
2015-02-18,
2015-02-19,
2015-02-20,
2015-02-23,
2015-02-24,
2015-02-25,
2015-02-26,
2015-02-27,
2015-03-02,
2015-03-03,
2015-03-04,
2015-03-05,
2015-03-06,
2015-03-09,
2015-03-10,
2015-03-11,
2015-03-12,
2015-03-13,
2015-03-16,
2015-03-17,
2015-03-18,
2015-03-19,
2015-03-20,
2015-03-23,
2015-03-24,
2015-03-25,
2015-03-26,
2015-03-27,
2015-03-30,
2015-03-31,11.432980994274043
2015-04-01,10.457396185117588
2015-04-02,8.405961053341667
2015-04-06,4.800292399384329
2015-04-07,3.6677992519514895
2015-04-08,3.8671301656951336
2015-04-09,3.6272642037051774
2015-04-10,3.1429102034193406
2015-04-13,2.696780722913463
2015-04-14,1.9290737674262886
2015-04-15,1.6281821810338464
2015-04-16,1.967534333199307
2015-04-17,2.1939956039768944
2015-04-20,2.2815020176967558
2015-04-21,3.7223239551192258
2015-04-22,5.036441322783336
2015-04-23,6.037182284797208
2015-04-24,5.987353661545583
2015-04-27,5.622324520687009
2015-04-28,5.48328700750362
2015-04-29,4.1650653500447845
2015-04-30,3.473413371235882
2015-05-01,3.359276760996295
2015-05-04,3.266598079644787
2015-05-05,3.15894530134835
2015-05-06,3.09082628926258
2015-05-07,3.0565823777262153
2015-05-08,3.321344112997032
2015-05-11,2.8597213202987923
2015-05-12,1.8066831922155444
2015-05-13,1.690824778655852
2015-05-14,1.4582329838224624
2015-05-15,0.6305106913810086
2015-05-18,0.9887614483333351
2015-05-19,1.1765511326462494
2015-05-20,0.7747628183549402
2015-05-21,0.4611418065764177
2015-05-22,0.04338324934958848
2015-05-26,0.42518708003842676
2015-05-27,2.836324008026157
2015-05-28,5.325733907406633
2015-05-29,7.6571736727260316
2015-06-01,9.159024687345251
2015-06-02,10.487978733773037
2015-06-03,10.480155113581084
2015-06-04,10.534341377746422
2015-06-05,10.553671853356413
2015-06-08,11.438437944708092
2015-06-09,11.47461087560685
2015-06-10,12.137534048982129
2015-06-11,12.191482638547946
2015-06-12,11.774337741747274
2015-06-15,11.367149906295065
2015-06-16,11.573279116378608
2015-06-17,11.703779442713952
2015-06-18,11.880825488420477
2015-06-19,11.73972097579145
2015-06-22,11.762692267743265
2015-06-23,11.79886063246822
2015-06-24,11.727868102032609
2015-06-25,11.44743775505956
2015-06-26,11.351732295522861
2015-06-29,10.998072038139298
2015-06-30,10.071549224349106
2015-07-01,9.058344525204905
2015-07-02,8.717099113269132
2015-07-06,8.470335718460493
2015-07-07,8.306557920805737
2015-07-08,8.815593081168366
2015-07-09,9.359560635342195
2015-07-10,9.155857032606256
2015-07-13,8.630668545870282
2015-07-14,9.447131717681746
2015-07-15,9.203490585945023
2015-07-16,8.812249296403849
2015-07-17,7.731755721292732
2015-07-20,7.41365754491887
2015-07-21,6.894834784453504
2015-07-22,6.185909714357571
2015-07-23,5.896463037144798
2015-07-24,5.341326427930799
2015-07-27,5.384562928776802
2015-07-28,5.205742498958433
2015-07-29,5.0889403748621405
2015-07-30,5.211874680486115
2015-07-31,5.801515693471323
2015-08-03,5.607044331793347
2015-08-04,5.0220366562004735
2015-08-05,4.03638649461714
2015-08-06,3.302541209709883
2015-08-07,3.0983445838327235
2015-08-10,3.1589933396219507
2015-08-11,3.3837262957701135
2015-08-12,3.461870607264114
2015-08-13,3.441214998178875
2015-08-14,4.0839496886870705
2015-08-17,4.754926388860859
2015-08-18,5.682792065772588
2015-08-19,6.2000910964384985
2015-08-20,6.932611110308301
2015-08-21,6.948469858235075
2015-08-24,7.174338908466471
2015-08-25,6.365391559264999
2015-08-26,5.460587884446625
2015-08-27,5.051697374216683
2015-08-28,4.951965295791105
2015-08-31,4.753683045506843
2015-09-01,4.493117182475217
2015-09-02,3.965938097248568
2015-09-03,3.5689311254973433
2015-09-04,3.1745361623117
2015-09-08,2.6791959630494944
2015-09-09,2.291042838689023
2015-09-10,1.7075665525402748
2015-09-11,1.0745934241800938
2015-09-14,0.6925851949143578
2015-09-15,0.49586628004600897
2015-09-16,0.4967812967601333
2015-09-17,0.5870118745493436
2015-09-18,0.42973804249517045
2015-09-21,0.3419959731502189
2015-09-22,0.4048277440793093
2015-09-23,0.3558508960993336
2015-09-24,0.5935522632764894
2015-09-25,0.7571149955997889
2015-09-28,1.103837406093124
2015-09-29,1.3150692147972833
2015-09-30,1.4766117416823938
2015-10-01,1.3506992656610137
2015-10-02,1.7151166851844586
2015-10-05,1.734495701617984
2015-10-06,1.1868230874225567
2015-10-07,1.0214813136519183
2015-10-08,1.2379246986685928
2015-10-09,0.9324407831714758
2015-10-12,1.0099056718955168
2015-10-13,0.997238265361716
2015-10-14,1.0364611776639698
2015-10-15,0.7851888866291148
2015-10-16,0.13836687310130813
2015-10-19,-0.062197324161122225
2015-10-20,0.2507397375592717
2015-10-21,0.11682973775845085
2015-10-22,0.020178845053191452
2015-10-23,0.00936395554678171
2015-10-26,0.049097506285999515
2015-10-27,0.3104532074317774
2015-10-28,0.925958591316494
2015-10-29,1.2484743807196388
2015-10-30,1.3592648455953622
